FileName,MaxLongestRepeatingCharacterSubject,MinCharacterDiversitySubject,RatioNonAlphaNumToAllSubject,RatioDigitToAllSubject,RatioUpperToAllSubject,RatioUpperLowerSubject,CountCharsSubject,AllCountCapWordSubject,CountCapWordSubject,AllCountDigitWordSubject,SingleCharWordsSubject,WordsMaxCharSubject,AlphaOnlySubject,SingleDigitWordsSubject,AlphaNumericSubject,SingleLetterWordsSubject,MultipartMixedUnique,MultipartAlternativeUnique,TextPlainUnique,X_Mailman_Version,Year,Month,CountOfTo,Day,Hour,Minute,Second,FromGoogle,FromAOL,FromGOV,FromHotmail,FromMIL,FromYahoo,FromExample,ReplayGoogle,ReplayHotmail,ReplayMIL,ReplayYahoo,ToGoogle,ToAOL,ToGOV,ToHotmail,ToMIL,ToYahoo,ToExample,ToMSN,ToLocalhost,ReplayAOL,ReplayGOV,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,WordLengthWithoutStopwords,InverseFI_WithoutStopwords,ComplexWordsWithoutStopwords,FISimpleWithoutStopwords,SimpleWordsWithoutStopwords,FKRI_WithoutStopwords,FORCAST_WithoutStopwords,SMOG_WithoutStopWords,FRESWithoutStopwords,FogIndexWithoutStopWords,FogIndex,FRES,SMOG-I,FORCAST,FISimple,InverseFI,SMOG,FKRI,ARI,CLI,SimpleWords,ComplexWords,WordLength,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric,UniqueContentTypesAttachment,CountOfAttachments,Class
TRAIN_00133.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884615385,42,3,66.56804734,3.76462717,0.065217391,4543.930276,3.826086957,0.05570356,9,38.82173913,21,31.60532609,17.9,11.21583836,-122.6882065,17.95217391,15.3137931,-74.74443966,11.69101941,17.3,40.14137931,0.065300608,11.21583836,25.29077586,73.70277778,-14.77734151,27,9,3.24137931,45,56,1.185375817,0,0.5,0.5,1,1,7.25,12.41666667,2.416666667,1.166666667,12,0,6,0,1,0,7,14,25,20,14,0,4,8,1,1,299,51,0,2,0,0,2,21,0,40,0,6,2,10,38,1,0,0,2,0,29,320,0,184,14,3,6.769230769,12,526,18,1,0,0,ham
TRAIN_00134.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540229885,70,13,239.1333069,4.099320437,0.138297872,2020.629992,1.884615385,0.157512116,6,39.42564103,49,8.240961538,15.1,6.872983346,42.99820513,6.348717949,5.797484277,81.34463836,7.16142163,10.5,39.38238994,0.172488609,6.872983346,3.750330189,22.98475439,-15.38474042,95,6,1.377358491,162,47,1.187616636,0,0.5,1,1,1.333333333,9.083333333,25.5625,6.8125,1.4375,16,3,53,0,1,0,3,22,94,33,22,2,12,59,1,17,492,256,0,10,2,13,0,25,9,126,0,7,5,18,118,0,0,0,1,0,106,517,0,246,11,21,3.310344828,64,816,22,3,0,0,ham
TRAIN_00135.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662983425,91,17,90.35133238,4.562359736,0.141666667,2151.10222,1.96875,0.077206527,17,32.32727273,48,9.343068182,15.2,9.80908484,34.37329545,12.95227273,10.54436906,69.4644844,10.62991953,9.1,37.41004071,0.094837348,10.19848469,5.71036635,21.8959216,-15.44021186,109,19,1.47761194,198,3,1.271140212,0,0.5,1,1,1,12.36363636,36.5,8.4375,1.3125,16,1,64,0,1,0,9,26,113,22,26,2,11,35,1,21,575,319,0,6,0,5,1,44,8,146,1,5,3,10,175,9,0,0,1,0,134,619,0,232,14,16,3.640883978,67,888,30,1,0,0,ham
TRAIN_00136.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677018634,87,12,120.3657266,4.434062762,0.110091743,2517.60489,1.87804878,0.104574052,7,41.75772358,40,9.17097561,16,8.916079783,41.01623984,9.562601626,8.960784314,70.03465686,9.292371214,11.8,44.25490196,0.111597374,8.916079783,6.815294118,26.35735772,-15.3284303,82,7,1.447058824,176,3,1.253163119,0,0.4,1,1,1,16.83333333,27.66666667,6.733333333,1.266666667,15,1,40,0,1,0,3,21,69,20,21,5,6,51,1,14,348,253,2,4,2,4,0,50,5,113,0,8,8,8,146,0,0,1,1,0,85,398,0,214,10,63,3.111801242,40,713,17,14,0,0,ham
TRAIN_00138.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.623529412,127,18,161.1687812,4.665420402,0.113207547,2753.315324,1.97,0.077903683,23,32.03636364,71,10.17327273,12.9,10.9200551,30.94572727,12.83636364,11.56883117,57.45983625,11.38251747,7.5,36.91044608,0.086439156,10.9200551,7.604551101,33.23581818,-15.35126539,125,23,1.590062112,301,4,1.151558045,0,0.5,1,1,1,15.63636364,29.16,6.88,1.2,25,2,68,0,1,0,11,54,120,41,54,6,11,53,1,27,753,405,3,19,2,15,1,99,9,190,0,9,2,19,184,0,0,0,1,0,161,852,0,312,11,56,3.717647059,80,1300,45,6,0,0,ham
TRAIN_00139.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505102041,138,30,105.2946689,4.853383433,0.151515152,1970.516407,2.022556391,0.076603559,33,31.70084034,95,10.45557718,10.5,10.63120529,27.78584697,13.05422379,11.98512689,63.07324218,11.5498381,-3.9,39.00853826,0.083436747,11.08047756,7.454814086,22.23493478,-15.45547178,239,37,1.488294314,471,4,1.210189631,0,0.666666667,1,1,1,18.11764706,44.13333333,10.23333333,1.333333333,30,7,157,0,1,0,7,43,265,41,43,9,17,76,1,48,1319,775,8,15,0,17,2,69,14,333,1,1,13,36,314,0,0,6,1,0,299,1388,0,421,13,10,3.709183673,159,1859,65,0,0,0,ham
TRAIN_00140.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37908778,598,151,95.9048883,5.800224364,0.171396141,2412.957862,1.968539326,0.071520911,225,34.02686859,671,10.48322057,-47.1,11.56560361,30.47755129,13.98192477,12.98320083,63.75616153,12.13488739,-129.3,40.41673311,0.077022609,11.64140689,7.859586036,24.57865153,-15.43500289,1493,229,1.450895279,4182,68,1.245978848,0,0.5,1,1,2,20.31521739,42.50753769,9.371859296,1.251256281,199,18,853,0,1,0,14,295,1587,253,295,24,92,336,1,249,8262,5819,10,38,2,83,1,398,90,1959,5,20,33,100,1846,0,0,0,1,0,1843,8660,0,3031,14,69,3.861445783,797,12012,414,2,0,0,ham
TRAIN_00141.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512592593,260,46,114.5240055,5.23704566,0.132947977,2621.035571,1.947183099,0.07563443,64,34.48909755,215,10.49231612,-1.5,11.43274043,31.42701356,13.22149191,13.2430498,63.65402934,12.25435622,-23.6,39.31765015,0.075511307,11.75595036,7.726605486,24.7021704,-15.4503864,436,69,1.442273535,933,3,1.193721614,0,0.5,1,1,1,20.96296296,41.20634921,8.968253968,1.031746032,63,8,263,0,1,0,1,79,494,98,79,2,27,76,1,70,2654,1400,0,6,0,19,1,81,14,581,0,12,9,32,550,0,0,0,1,0,563,2735,0,677,14,14,4.117037037,238,3523,135,1,0,0,ham
TRAIN_00143.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863636364,32,6,61.98347107,3.595149494,0.157894737,2396.653435,4.916666667,0.04076087,7,34.53333333,10,43.40166667,19,10.24568837,-212.16,24.53333333,15.43333333,-72.43660714,10.67915297,18.2,36.38571429,0.064794816,10.24568837,24.37452381,99.355,-14.59737778,18,7,3.238095238,35,68,1.16652904,0,0.333333333,1,1,1,5.5,17.66666667,3.666666667,1.333333333,6,0,8,0,1,0,11,8,19,15,8,1,4,11,1,2,191,44,0,2,1,2,0,28,1,28,0,3,3,12,82,0,0,0,1,0,21,219,0,188,15,18,5.863636364,11,453,11,0,0,0,ham
TRAIN_00145.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584821429,97,20,231.1862245,4.43119667,0.152671756,2085.075391,2.837837838,0.057851945,27,34.58280098,59,19.98830467,14.1,11.5811633,-40.0742629,17.28550369,13.43707946,16.59037938,12.23629002,9.2,38.63392985,0.074420934,11.73862898,13.13987831,38.82159091,-15.24261114,108,28,2.11023622,249,2,1.145811537,0,0.5,1,1,1.333333333,12,23.57692308,5.076923077,1.230769231,26,4,51,0,1,0,11,37,106,45,37,5,11,75,1,26,793,350,3,9,3,8,0,66,10,156,0,9,4,24,157,0,0,0,1,0,127,859,0,282,13,40,4.330357143,52,1269,48,4,0,0,ham
TRAIN_00147.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42641129,274,79,127.1665258,5.330776029,0.186761229,1958.780453,2.713733075,0.037724624,264,28.05527364,284,19.68969735,-8.4,18.26241057,-38.18078877,26.50788486,22.69835474,2.915319473,19.04059423,-31.9,35.72517467,0.044056057,18.26241057,15.54561077,43.70246855,-15.34358424,519,264,2.134099617,1735,3,1.210982568,0,0.5,1,1,3,23.41176471,47.84848485,8.03030303,1.171717172,99,13,241,0,1,0,6,205,623,125,205,10,34,126,1,122,4812,2191,2,47,0,9,0,325,70,865,1,1,8,53,791,0,0,0,1,0,783,5137,0,1004,16,71,5.397177419,271,6336,378,4,0,0,ham
TRAIN_00148.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590361446,67,14,110.3208013,4.352054846,0.142857143,1616.047752,2.31147541,0.068337494,17,36.27259953,50,14.47112412,15,11.53563957,2.439180328,14.63325527,12.82857143,41.78964286,12.28267398,10.1,41.75714286,0.077951002,11.78310066,10.68107143,43.87415584,-15.17832929,99,18,1.758928571,171,70,1.164126374,0,0.4,1,0.6,1,16.57142857,28.47368421,6.105263158,1.157894737,19,2,45,0,1,0,3,21,97,37,21,4,7,33,1,20,634,252,1,0,3,1,0,21,9,132,0,8,0,18,167,1,0,0,1,0,112,655,0,461,11,72,4.861445783,40,1224,34,2,0,0,ham
TRAIN_00149.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.682926829,106,25,82.33194527,4.718000848,0.178571429,2191.827638,2.076923077,0.09584328,16,33.51062271,61,10.61697802,13.9,8.855400438,25.47230769,10.43369963,9.07115903,63.88485849,9.599545406,6.9,37.49883199,0.110239496,9.210590034,6.390103324,26.03406761,-15.39155812,131,18,1.553459119,297,47,1.192173326,0,0.4,1,1,2,11.92857143,38.22222222,9.277777778,1.5,18,1,87,0,1,0,3,32,136,25,32,3,14,33,1,27,784,474,3,8,1,9,0,44,3,182,0,2,0,23,178,0,0,0,1,0,159,828,0,281,12,33,4.443902439,82,1190,35,10,0,0,ham
TRAIN_00150.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.686956522,60,14,119.4706994,4.171612523,0.17721519,1972.892832,2.581395349,0.071407484,13,31.67855297,32,16.25713178,16.8,9.582805886,-16.40049096,14.00413437,9.741062802,56.6855314,9.987766539,12.9,34.95845411,0.102658203,9.582805886,6.982318841,28.81838811,-15.39140808,71,13,1.652173913,124,2,1.151022016,0,0.4,0.338235294,1,1,10.22222222,57.85714286,13.14285714,1.714285714,7,0,49,0,1,0,11,19,77,16,19,0,9,19,1,17,471,204,0,8,2,8,1,42,2,100,0,2,2,15,90,0,0,0,1,0,92,513,0,132,13,23,4.947826087,45,698,23,0,0,0,ham
TRAIN_00152.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786666667,51,3,99.55555556,3.948971304,0.050847458,3184.147484,3.5,0.055970149,10,34.53333333,20,26.685,18,9.123724357,-92.31,17.86666667,10.8606383,4.671875,9.508944504,16,36.39255319,0.09207562,9.123724357,13.72595745,42.88875,-15.20239149,40,10,2.319148936,91,7,1.147460425,0,0.5,0.351851852,1,1,5.875,21.2,4.7,1.4,10,1,19,0,1,0,11,13,41,21,13,0,8,19,1,5,329,135,0,4,1,4,1,32,3,55,0,3,2,15,48,0,0,0,1,0,47,361,0,105,13,19,5.466666667,22,525,17,1,0,0,ham
TRAIN_00154.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459459459,172,46,244.9801153,4.856919109,0.180392157,1941.369722,2.316326531,0.053723358,72,29.02204082,123,14.14115306,7.7,13.39230485,0.92677551,18.61387755,15.49473684,43.95263158,14.18458559,-8.6,37.70526316,0.064538043,13.60660172,10.01594737,30.51440559,-15.39981509,286,75,1.697368421,664,5,1.183368215,0,0.5,1,1,3,19.25,29.74193548,6.209677419,1.096774194,62,7,169,0,1,0,6,64,325,85,64,5,20,138,1,68,1903,1026,0,7,2,13,0,76,13,418,0,16,10,24,420,0,0,0,1,0,380,1979,0,630,14,27,3.796396396,159,2720,110,0,0,0,ham
TRAIN_00156.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568345324,119,20,121.3705295,4.673744252,0.126582278,2279.908041,2.218390805,0.095459633,19,35.76298851,74,12.03001149,12.6,8.338539126,14.74388793,10.47563218,7.79755102,67.82983673,8.689996308,3,38.61387755,0.128245394,8.338539126,5.726020408,22.55023529,-15.40462353,170,19,1.525510204,362,3,1.156760206,0,0.5,1,1,1,10,34.66666667,8.333333333,1.583333333,24,4,113,0,1,0,11,33,180,40,33,3,20,60,1,28,941,599,0,10,5,14,0,61,9,221,0,5,8,29,222,0,0,0,1,0,196,1002,0,332,11,22,3.877697842,103,1434,43,2,0,0,ham
TRAIN_00157.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711111111,52,4,120.9876543,3.98742507,0.0625,2399.898491,1.628571429,0.108527132,5,38.92857143,31,6.649642857,16.9,9.123724357,60.17660714,9.214285714,9.937931034,73.96922414,10.1185567,14.8,41.66206897,0.100624566,9.708203932,5.959310345,30.17730769,-15.31790027,52,6,1.396551724,58,3,1.205714082,0,0.5,1,1,1,15.75,21.81818182,5.727272727,1.090909091,11,1,27,0,1,0,3,27,36,21,27,5,4,23,1,9,241,81,0,8,0,8,0,42,4,74,0,7,2,9,116,2,0,0,1,0,58,283,0,157,9,38,3.833333333,37,498,12,0,0,0,ham
TRAIN_00158.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,0,2.564949357,0,0,2.857142857,0.038975501,4,25.65714286,4,19.68428571,19.6,13.95445115,-41.98428571,25.65714286,20,2.105,14.54739255,19.3,32,0.05,13.95445115,14.28,45.31857143,-15.28956571,7,4,2.3,0,2,1.317980629,0,0.083333333,0,1,0,10,26,5,1,2,0,3,0,1,0,2,1,11,5,1,0,1,1,1,0,74,0,0,1,0,0,0,2,0,12,0,0,0,1,11,0,0,0,2,0,10,76,0,14,10,0,6,4,94,5,0,0,0,ham
TRAIN_00159.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.891304348,38,1,66.16257089,3.655207308,0.024390244,5232.476575,3.681818182,0.059717698,8,36.74545455,19,29.70795455,18.1,10.74596669,-110.2293182,16.74545455,13.2,-36.57875,11.20094326,17.3,36.95,0.075757576,10.74596669,19.86125,57.65388889,-15.04637685,27,8,2.78125,36,47,1.183574961,0,0.4,0.025,1,1,8,18.75,4,1.125,8,0,11,0,1,0,3,10,27,13,10,0,4,6,1,2,280,46,0,1,0,1,0,12,1,40,0,2,1,11,38,0,0,0,1,0,32,292,0,116,12,2,7.130434783,11,434,13,1,0,0,ham
TRAIN_00160.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,50,3,50,3.93261022,0.055555556,5527.365159,2.461538462,0.069503849,8,31.31076923,19,14.93815385,18.1,9.92820323,-6.689153846,14.38769231,10.88186047,42.67809302,10.34801597,16.7,34.13767442,0.091896051,9.92820323,8.663069767,31.68181818,-15.36761128,33,8,1.837209302,82,3,1.209308019,0,0.5,0,1,0.5,8.6,35.5,7.166666667,1.5,6,2,20,0,1,0,3,21,24,13,21,0,5,10,1,3,239,113,0,2,0,2,0,22,1,49,0,4,2,7,47,0,0,0,1,0,43,261,0,76,14,0,4.833333333,17,349,14,0,0,0,ham
TRAIN_00161.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.805970149,46,5,89.10670528,3.886518536,0.092592593,2838.167518,2.458333333,0.083892617,6,35.25333333,20,14.97833333,18,9,-6.012,11.92,8.974545455,42.16209091,9.3799,16.1,38.97454545,0.111426256,9,9.174727273,25.82615385,-15.35819417,39,6,1.840909091,82,3,1.215859412,0,0.5,0,0.6,1,8.8,29.28571429,6.285714286,1,7,2,16,0,1,0,3,8,40,14,8,0,5,13,1,2,263,117,0,0,0,2,0,8,3,54,0,3,4,8,41,0,0,0,1,0,44,271,0,75,12,0,4.567164179,21,359,11,0,0,0,ham
TRAIN_00162.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508571429,187,35,89.17913832,5.141394414,0.131086142,2090.40917,1.835616438,0.077500177,44,35.73424658,169,9.731940639,3.1,11.56348839,39.19268265,12.90319635,13.61904762,62.89880952,12.15454496,-14.3,42,0.073426573,11.66025404,8.61452381,26.49183026,-15.42409353,343,45,1.421428571,707,69,1.138657634,0,0.5,1,1,3,23.88888889,39.69387755,8.775510204,1,49,8,178,0,1,0,3,80,347,79,80,8,18,81,1,68,1934,1062,1,5,0,13,2,101,27,438,1,6,8,23,421,0,0,0,1,0,420,2035,0,647,15,36,3.996190476,160,2796,102,4,0,0,ham
TRAIN_00164.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471615721,60,28,231.4982552,4.257834159,0.259259259,1222.587451,2.925373134,0.058279451,25,29.6960199,46,20.42440299,15.4,10.90569415,-46.3186505,17.15870647,11.70272109,36.13594388,11.367539,8,37.55306122,0.085450212,10.90569415,10.38482993,36.28275,-15.2924,120,25,1.870748299,204,2,1.106827607,0,0.4,1,1,1,12.75,29.60869565,6.652173913,1.304347826,23,1,76,0,1,0,11,30,126,44,30,5,12,60,1,35,838,343,5,7,2,2,0,118,11,164,0,7,0,27,160,0,0,0,1,0,147,956,0,280,12,21,4.524017467,70,1343,41,5,0,0,ham
TRAIN_00165.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451417004,148,43,163.0087364,4.789494909,0.192825112,1844.22056,1.873417722,0.096539925,32,33.39638336,123,8.2295434,7.7,8.855400438,42.61636076,10.35840868,9.024900239,76.41001397,9.508944504,-9,37.51652035,0.110804549,9.123724357,4.83084996,22.53298522,-15.43636032,290,35,1.388268156,540,4,1.186430169,0,0.5,0.8,1,1,12.92857143,37.16666667,8.619047619,1.261904762,42,5,208,0,1,0,3,60,313,74,60,0,28,110,1,65,1555,975,0,24,2,20,0,82,24,381,0,4,5,37,414,0,0,0,1,0,358,1637,0,581,17,24,3.45951417,166,2388,74,6,0,0,ham
TRAIN_00167.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670967742,78,17,99.89594173,4.43051017,0.163461538,2017.370047,2.338983051,0.07090778,15,35.79774011,47,15.065,15.3,11.66025404,-1.023799435,14.10282486,12.68235294,35.30941176,12.15454496,11.3,40.91764706,0.078849722,11.66025404,11.58264706,33.7862069,-15.30966085,87,15,1.823529412,170,4,1.170551249,0,0.625,1,1,1,17.5,25.35,5.25,1.1,20,1,41,0,1,0,11,29,77,40,29,2,6,37,1,19,532,244,1,6,1,9,1,57,8,111,0,5,0,22,113,0,0,2,1,0,102,589,0,200,13,19,4.180645161,40,886,31,1,0,0,ham
TRAIN_00168.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662857143,88,14,84.24489796,4.545628195,0.120689655,2139.697046,1.76056338,0.116769914,11,34.47934272,57,7.037147887,14.3,8.244044241,51.88592136,8.563849765,8.437414966,75.27063776,9.067914842,7.7,38.36938776,0.118519713,8.700877125,5.023826531,16.28207317,-15.48847805,123,13,1.408163265,179,2,1.258925412,0,0.5,0,1,1,12.25,46.64285714,10.42857143,1.5,14,1,72,0,1,0,3,23,125,19,23,0,12,27,1,22,637,310,0,5,2,9,0,24,2,153,0,0,6,9,144,0,0,0,1,0,147,661,0,172,14,0,3.857142857,68,851,27,0,0,0,ham
TRAIN_00169.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518181818,79,13,123.9669421,4.411303409,0.114035088,1756.781544,2.098765432,0.09893734,15,37.26790123,70,11.4504321,13,9.123724357,22.42819444,10.10740741,9.369105691,66.06333333,9.718411199,5.9,39.85691057,0.106733773,9.32455532,6.6925,20.42138298,-15.43904759,141,16,1.5,210,2,1.170551249,0,0.4,1,1,1,14.08333333,37,9.388888889,1.333333333,18,0,80,0,1,0,11,26,142,30,26,5,12,54,1,28,726,342,5,7,3,15,0,47,3,175,0,4,0,18,166,0,0,0,1,0,164,773,0,234,11,12,3.704545455,91,1077,34,3,0,0,ham
TRAIN_00171.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,0,0,3.465735903,0,0,5.181818182,0.062452687,4,41.46666667,11,46.98545455,18.9,9.32455532,-235.2684848,16.01212121,10.41904762,-70.18428571,9.718411199,17.9,42.8,0.095978062,9.32455532,24.78761905,73.57857143,-14.69988571,21,4,3.19047619,22,55,1.152939743,0,0.193548387,0.096774194,1,0.5,7,13.66666667,3.5,1.166666667,6,2,9,0,1,0,4,7,19,13,7,0,3,5,1,0,222,32,0,2,2,1,1,13,0,26,1,3,0,8,22,0,0,0,1,0,21,235,0,155,9,6,8.375,8,408,6,3,0,0,ham
TRAIN_00172.eml.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1899,12,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503649635,91,24,180.3505781,4.497506258,0.173913043,1648.109955,2.166666667,0.090984285,18,38.90757576,85,12.99030303,11.5,10.0064905,14.67681818,10.99090909,10.75490096,55.1472321,10.62991953,4.7,40.69903504,0.092980865,10.19848469,8.688176739,33.20944742,-15.31244753,153,19,1.597765363,281,47,1.192173326,0,0.4,1,1,1,17.81818182,34.11538462,7.538461538,1.153846154,26,4,81,0,1,0,3,27,163,39,27,8,11,58,1,38,961,417,4,6,1,3,0,38,33,222,0,6,0,23,228,0,0,0,1,0,179,999,0,373,13,101,4.332116788,72,1549,44,14,0,0,ham
