FileName,MaxLongestRepeatingCharacterSubject,MinCharacterDiversitySubject,RatioNonAlphaNumToAllSubject,RatioDigitToAllSubject,RatioUpperToAllSubject,RatioUpperLowerSubject,CountCharsSubject,AllCountCapWordSubject,CountCapWordSubject,AllCountDigitWordSubject,SingleCharWordsSubject,WordsMaxCharSubject,AlphaOnlySubject,SingleDigitWordsSubject,AlphaNumericSubject,SingleLetterWordsSubject,MultipartMixedUnique,MultipartAlternativeUnique,TextPlainUnique,X_Mailman_Version,Year,Month,CountOfTo,Day,Hour,Minute,Second,FromGoogle,FromAOL,FromGOV,FromHotmail,FromMIL,FromYahoo,FromExample,ReplayGoogle,ReplayHotmail,ReplayMIL,ReplayYahoo,ToGoogle,ToAOL,ToGOV,ToHotmail,ToMIL,ToYahoo,ToExample,ToMSN,ToLocalhost,ReplayAOL,ReplayGOV,VocabularyRichness,Legomena,Dislegomena,YuleK,Entropy,Sichel,Honore,WordLengthWithoutStopwords,InverseFI_WithoutStopwords,ComplexWordsWithoutStopwords,FISimpleWithoutStopwords,SimpleWordsWithoutStopwords,FKRI_WithoutStopwords,FORCAST_WithoutStopwords,SMOG_WithoutStopWords,FRESWithoutStopwords,FogIndexWithoutStopWords,FogIndex,FRES,SMOG-I,FORCAST,FISimple,InverseFI,SMOG,FKRI,ARI,CLI,SimpleWords,ComplexWords,WordLength,TFISFWithoutStopwords,MaxLongestRepeatingCharacter,MinCharacterDiversity,UniqueHTMLAnchor,RatioNonAlphaNumToAll,RatioDigitToAll,RatioUpperToAll,RatioUpperLower,AvgWordsinSentences,AvgCharinParagraphs,AvgWordsinParagraphs,AvgSentenceinParagraphs,CountofParagraphs,SpamWords,FunctionWords,HTMLAnchor,HTMLNotAnchor,HTMLImage,LongestCapital,CountCapWord,SenBegLower,CountLines,SenBegUpper,AllCountDigitWord,CountSentence,SingleCharWords,HTMLTags,DuplicateWords,CountLowerChars,TFISF,SingleDigitWords,AllCountCapWord,QuestionMark,SingleLetterWords,ExclamationMark,CountUpperChars,Comma,CountWord,SemiColon,Colon,SingleQuote,Period,Space,Tab,Dollar,Ellipsis,WordsMinChar,MultipleExclamationMarks,AlphaOnly,AlphaChars,MultipleQuestionMarks,SpecialChars,WordsMaxChar,CountDigitChars,WordsAVGChar,CountWordLess3Char,CountChars,CountWordLonger6Char,AlphaNumeric,UniqueContentTypesAttachment,CountOfAttachments,Class
01462.eml,2,1.348006155,0.4,0,1,1,25,1,3,0,1,6,5,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,4,4,35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841269841,47,3,75.58578987,3.884472278,0.056603774,3659.769008,3.28,0.06097561,9,34,20,24.674,18,10.34846923,-75.728,16.4,12.61090909,-0.137909091,11.20094326,16.4,36.24727273,0.079296424,10.74596669,14.84072727,58.05333333,-15.0660202,36,10,2.340909091,80,55,1.201028271,0,0.333333333,0.176470588,1,1,8.8,16.33333333,3.666666667,1.166666667,12,0,17,0,1,0,3,15,36,21,15,0,5,9,1,4,324,113,0,4,0,2,0,22,3,52,0,1,1,12,44,0,0,0,1,0,44,346,0,211,11,3,5.888888889,22,580,17,0,0,0,ham
01463.eml,2,1.316074013,0.4,0,1,1,53,1,7,0,1,9,9,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,4,4,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656862745,102,15,69.68473664,4.692008111,0.111940299,2226.962747,2.859375,0.062619586,21,40.34444444,60,20.750625,14,11.36660027,-42.28590278,15.96944444,12.52271973,34.51830017,12.05361839,8,41.77645108,0.079854858,11.56348839,11.53686567,36.10466667,-15.25350746,120,22,1.858208955,236,55,1.198421607,0,0.5,1,1,1,15.77777778,23.28,5.64,1.08,25,3,68,0,3,0,4,31,124,48,31,5,9,39,3,22,786,354,3,7,3,6,0,49,5,168,2,8,3,13,138,0,0,0,1,0,134,835,0,371,12,43,4.62745098,68,1296,39,4,0,0,ham
01464.eml,2,1.293775709,0.4,1,0.6,1,59,0,4,3,5,6,5,1,0,0,0,0,1,2.0.9-sf.net,2002,9,1,4,18,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505076142,154,26,241.0523332,4.585404393,0.130653266,2642.87518,3.128712871,0.052878197,35,37.52524752,82,25.32631188,11.8,14.45643924,-70.66848391,18.91138614,17.39245283,13.53089623,15.24046489,2.8,43.05283019,0.057496203,14.61895004,16.00537736,44.90895349,-15.25072971,172,36,1.966981132,344,55,1.201028271,0,0.571428571,1,1,2,27,25.02702703,5.837837838,1.108108108,37,5,97,0,7,0,3,46,188,64,46,4,8,136,7,35,1274,512,1,9,2,6,1,66,16,252,1,16,0,31,248,0,0,1,1,0,212,1340,0,583,14,44,3.756345178,98,2030,60,0,0,0,ham
01465.eml,1,1.291549665,0.4,0,0.6,1,36,0,3,0,1,10,5,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,4,19,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786259542,89,8,72.25686149,4.481942022,0.077669903,3586.752316,3.020833333,0.053802009,20,30.25333333,34,21.38183333,16.6,10.74596669,-53.5995,18.58666667,11.96079208,30.73399505,11.20094326,11.6,37.30732673,0.083606503,10.74596669,10.81867327,34.01928571,-15.3031272,84,20,1.96039604,137,55,1.201028271,0,0.5,0,1,2,10.1,26.66666667,5.555555556,1.222222222,18,1,51,0,1,0,2,22,87,31,22,0,10,23,1,12,620,240,0,3,1,5,1,25,1,110,0,3,1,14,93,0,0,0,1,0,101,645,0,239,14,0,5.114503817,35,914,27,0,0,0,ham
01466.eml,1,1.316074013,0.4,0,0.6,1,47,0,6,0,3,9,6,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,5,1,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.607407407,113,33,73.25102881,4.849674785,0.201219512,1800.276865,2.247524752,0.082784623,22,37.82211221,87,13.75829208,11.3,10.41619849,8.151489274,12.07953795,11.32113821,50.83395325,11.03083909,1.8,42.34552846,0.088330341,10.58287544,9.665487805,26.16245421,-15.37607843,182,23,1.63902439,293,55,1.201028271,0,0.4,1,1,1,17.5,38.79166667,8.75,1.25,24,5,93,0,1,0,3,18,199,36,18,3,12,44,1,45,1076,468,2,3,0,12,0,19,8,230,1,6,6,20,210,0,0,0,1,0,205,1095,0,394,13,22,4.337037037,84,1546,49,2,0,0,ham
01467.eml,1,1.320469248,0.4,0.75,1,0.5,42,1,2,0,2,7,3,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,5,1,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505535055,73,32,93.13598671,4.668245284,0.233576642,1199.20356,3.168224299,0.071994483,30,37.44135514,93,24.06192173,10.7,10.5,-67.9845882,13.88995327,11.36062874,-7.913553518,10.9444,5.2,39.6241018,0.088023297,10.5,16.4929491,51.93554054,-15.07147305,148,30,2.413173653,448,55,1.197777569,0,0.4,1,1,1,10.8125,16.20408163,3.530612245,1.102040816,49,1,53,0,1,0,4,70,123,78,70,6,16,49,1,42,1304,587,2,12,1,5,2,95,9,217,1,22,0,50,159,0,0,0,1,0,167,1399,0,639,10,45,5.852398524,55,2160,62,0,0,0,ham
01468.eml,2,1.348006155,0.4,0,0.6,0.5,32,0,3,0,0,12,4,0,0,0,0,1,0,2.0.9-sf.net,2002,9,1,5,21,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268711656,55,100,140.6150024,4.818520556,0.456621005,895.1208517,2.029962547,0.099007924,40,45.60581965,277,12.51855805,-7.7,9.793662205,24.67689931,10.10020167,10.86047412,56.25893687,10.3826738,-25.1,45.15816804,0.092077011,9.961432213,9.580031447,25.7689971,-15.36231965,451,42,1.559748428,914,6,1.12906017,1,0.75,1,1,2.636363636,19.5,72.07692308,16.61538462,1.615384615,13,13,180,1,89,0,9,106,380,61,106,26,26,270,90,133,2053,1345,14,49,0,48,5,428,8,603,15,39,12,46,455,0,0,0,1,0,477,2481,0,937,40,212,3.61595092,215,3689,106,5,0,0,ham
01469.eml,2,1.296839555,0.4,0,0.6,1,53,0,3,0,1,8,8,0,0,0,0,0,0,2.0.9-sf.net,2002,9,1,5,21,21,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476997579,125,28,109.8675609,4.865560381,0.14213198,1648.082189,1.974789916,0.082983212,27,34.57163866,94,10.00377101,10.6,10.11512474,32.21871061,12.05063025,11.73794498,64.028929,11.07370628,-7.5,43.3237055,0.085193788,10.62397534,8.297591019,19.15749545,-15.46175774,275,31,1.45631068,468,3,1.262605211,0,0.5,1,1,1,19.75,40.06060606,9.575757576,1.242424242,33,3,153,0,1,0,3,29,292,44,29,7,16,60,1,57,1349,821,0,5,3,9,0,31,22,350,1,7,19,23,308,0,0,3,1,0,309,1380,0,417,13,28,3.590799031,158,1868,58,1,1,1,ham
01470.eml,2,1.296839555,0.4,0,1,0.5,53,1,3,0,1,8,8,0,0,0,0,0,1,2.0.9-sf.net,2002,9,2,5,21,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590551181,116,17,127.1002542,4.63890879,0.113333333,2442.941588,2.37804878,0.101624466,15,39.59624765,76,14.75097561,12.4,8.883484054,-0.750234522,9.840150094,9.306574989,50.12626988,9.654675297,3.6,42.155737,0.107450915,9.263447073,9.238379888,27.06665572,-15.34090922,164,17,1.687150838,335,55,1.201028271,0,0.4,1,1,1,13.92307692,24.51515152,5.484848485,1.121212121,33,6,89,0,1,0,4,29,164,49,29,2,13,52,1,23,988,525,0,4,6,4,0,35,4,200,0,10,8,22,181,0,0,2,1,0,179,1023,0,388,13,10,4.275590551,58,1469,41,0,0,0,ham
01471.eml,2,1.296839555,0.4,0,0.6,1,53,0,3,0,1,8,8,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,5,21,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776859504,77,11,57.37313025,4.429887297,0.117021277,2651.790066,2.87804878,0.078236809,11,39.12317073,38,20.22347561,16.2,9.422616289,-41.84980183,12.78170732,10.01923077,16.37274038,9.82068879,14.1,39.55769231,0.099808061,9.422616289,12.70163462,43.72699153,-15.14358175,59,11,2.153846154,174,55,1.201028271,0,0.4,1,0.6,1,8.375,19.4375,4.1875,1.1875,16,1,21,0,1,0,3,15,58,30,15,2,8,41,1,4,459,222,0,0,2,3,3,16,1,80,0,4,2,11,76,1,2,0,1,0,65,475,0,252,13,14,4.446280992,24,770,24,0,0,0,ham
01472.eml,1,1.292392221,0.4,0,1,0.5,47,3,7,0,1,13,7,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,6,1,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557939914,91,18,98.36246753,4.578370561,0.138461538,1817.012818,1.962962963,0.109652092,13,36.28024691,68,9.782962963,13.2,8.700877125,33.91708333,9.119753086,9.611594203,68.96949275,9.718411199,4.4,40.04637681,0.104041013,9.32455532,6.538695652,24.56153846,-15.40477793,156,16,1.445652174,212,55,1.201028271,0,0.4,1,1,1,16.16666667,31.52,7.76,1.16,25,4,95,0,1,0,4,30,161,44,30,10,12,31,1,33,863,382,0,13,2,14,0,41,5,211,0,3,1,15,174,0,0,0,1,0,184,904,0,341,11,20,4.274678112,98,1308,44,0,0,0,ham
01473.eml,1,1.292392221,0.4,0,1,1,51,3,8,0,2,13,8,0,0,0,0,0,0,2.0.9-sf.net,2002,9,1,6,1,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513824885,155,35,99.59863238,4.9799242,0.156950673,1991.601369,1.955414013,0.068373091,42,31.95047771,110,10.16513535,9,11.87411967,31.44728702,14.62563694,13.85231214,64.83186777,12.70246676,-6.6,39.40144509,0.072190115,12.18558654,7.638836705,25.92592105,-15.44308197,266,45,1.419075145,527,4,1.231596819,0,0.5,1,1,1,22.1875,46.38235294,10.44117647,1.294117647,34,6,185,0,1,0,6,47,306,43,47,9,16,61,1,57,1539,881,1,20,2,12,0,85,23,376,0,5,5,30,416,0,0,5,1,0,346,1624,0,508,13,31,3.940092166,167,2205,87,1,1,1,ham
01474.eml,1,1.296839555,0.4,0.75,0.6,1,39,0,2,0,4,8,6,0,0,1,0,0,0,2.0.9-sf.net,2002,9,1,6,1,15,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.607407407,119,22,76.8175583,4.833394965,0.134146341,2040.313781,1.93220339,0.097266351,12,42.14545455,59,9.301818182,14.1,8.720775535,37.92650231,10.28104777,8.654545455,66.04681818,9.088668883,11.8,40.47272727,0.115546218,8.720775535,5.821818182,41.17227273,-15.15482095,82,12,1.568181818,403,3,1.291549665,0,0.5,1,1,1,19,31,10.45,1.35,20,1,27,0,3,0,5,27,65,31,27,78,11,54,3,38,399,459,4,9,3,10,0,45,7,227,1,10,1,26,244,0,1,2,1,0,88,444,0,315,11,236,2.688888889,158,1025,24,44,1,1,ham
01475.eml,1,1.292392221,0.4,0,1,1,51,3,8,0,2,13,8,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,6,1,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776785714,74,6,68.55867347,4.335570312,0.068965517,3157.764629,2.446808511,0.092653437,9,39.72907801,43,16.07734043,15.7,9.708203932,-8.115833333,10.7929078,10.8496124,37.84248062,10.85699502,12.5,40.61705426,0.092169191,10.41619849,10.82686047,38.2628,-15.24183349,75,11,1.825581395,130,55,1.201028271,0,0.217391304,1,1,1,14.5,28.14285714,6.214285714,1.142857143,14,2,36,0,1,0,1,20,72,26,20,1,6,17,1,8,514,193,0,1,2,3,0,21,2,95,0,5,0,10,134,0,0,0,1,0,86,535,0,277,12,14,5.125,34,851,25,0,0,0,ham
01476.eml,2,1.296839555,0.4,0,0.6,1,41,0,3,0,1,8,5,0,0,0,0,0,0,2.0.9-sf.net,2002,9,1,0,0,35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579831933,90,29,85.79902549,4.679746782,0.210144928,1573.277819,2.112676056,0.078537341,19,34.70462777,58,10.95529175,14.2,9.380774695,22.95510563,12.73279678,9.571428571,69.3925,9.949937785,6.4,38.57142857,0.104477612,9.546536707,5.751071429,19.61795168,-15.44643309,136,20,1.4875,306,3,1.271140212,0,0.5,1,1,1,11.57142857,36.94117647,9.529411765,1.470588235,17,3,84,0,1,0,3,28,145,24,28,2,14,46,1,33,714,502,0,8,2,8,0,36,9,188,2,4,7,16,174,0,0,1,1,0,160,750,0,256,10,16,3.424369748,81,1045,27,1,1,1,ham
01477.eml,1,1.345900193,0.4,0,0.6,0.666666667,46,0,1,0,0,9,7,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,1,4,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925925926,47,2,34.29355281,3.876605795,0.04,6648.306744,3.208333333,0.07360157,7,38.58666667,22,23.98433333,17.8,9.480740698,-69.462,13.58666667,11.08487805,0.424195122,10.34801597,16.3,39.37756098,0.090212991,9.92820323,14.92526829,45.91864865,-15.12292683,37,8,2.341463415,69,55,1.192033803,0,0.217391304,0,1,0.5,8.2,18.4,4.1,1,10,0,15,0,1,0,1,9,37,20,9,0,5,8,1,3,304,103,0,2,1,2,0,10,0,46,0,3,0,9,39,0,0,0,1,0,41,314,0,167,9,0,6.185185185,15,500,14,0,0,0,ham
01478.eml,2,1.296839555,0.4,0,0.6,1,53,0,3,0,1,8,8,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,1,4,40,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776,76,16,47.36,4.483045135,0.164948454,2230.221107,2.630434783,0.08501725,10,40.45797101,43,18.24413043,15.7,10.07106781,-23.48144928,11.76231884,10.38449612,34.89131783,10.49702373,11.8,43.87286822,0.096297402,10.07106781,11.69348837,32.9054065,-15.25622133,82,10,1.860465116,146,55,1.201028271,0,0.5,1,1,1,15,23.11764706,5.294117647,1.117647059,17,3,37,0,1,0,1,22,72,29,22,4,6,20,1,17,511,218,0,1,2,3,0,23,3,99,0,5,2,14,93,0,0,1,1,0,86,534,0,253,13,12,4.568,41,827,22,0,0,0,ham
01479.eml,2,1.348006155,0.4,0,1,0.5,48,1,4,0,0,8,8,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,1,4,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731481481,57,19,72.01646091,4.258707071,0.240506329,1681.310759,2.65,0.081395349,10,38.28571429,36,17.68571429,16.4,9.546536707,-23.155,12.28571429,9.650880626,36.32123288,9.949937785,13.3,40.88375734,0.103617487,9.546536707,10.44970646,36.99347548,-15.21634455,67,10,1.890410959,129,55,1.201028271,0,0.5,1,1,0.5,11.28571429,24.13333333,5.266666667,1.2,15,1,28,0,1,0,4,17,63,27,17,6,7,15,1,16,463,185,2,3,1,2,0,28,2,94,0,9,2,11,73,0,0,0,1,0,73,491,0,220,12,26,5.231481481,37,763,26,0,0,0,ham
01480.eml,2,1.291549665,0.4,1,0.6,1,48,0,5,1,3,10,7,1,0,0,0,0,1,2.0.9-sf.net,2002,9,1,1,4,40,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737704918,109,12,47.77688196,4.765347813,0.088888889,2704.925502,2.295081967,0.111711382,9,41.08278689,58,14.31946721,14.2,8.809475019,4.931690574,8.951639344,9,52.02,9.181182445,9.1,42.33333333,0.111111111,8.809475019,9.19375,30.23552752,-15.31310477,109,9,1.65,220,55,1.192033803,0,0.4,1,0.6,1,15.25,31,7.176470588,1.176470588,17,3,56,0,1,0,3,17,111,31,17,2,8,45,1,13,666,325,0,0,0,5,3,18,3,138,0,4,4,12,128,1,2,0,1,0,120,684,0,310,10,14,4.136612022,43,1038,25,0,0,0,ham
01481.eml,2,1.348006155,0.4,0,1,1,52,1,5,0,1,8,9,0,0,0,0,0,1,2.0.9-sf.net,2002,9,1,1,4,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698113208,86,15,74.36414699,4.532540974,0.135135135,2250.593466,2.271186441,0.086903459,12,38.62566586,52,14.10714286,14.8,10.17137166,6.137627119,11.50702179,10.60026702,45.83962617,10.60164064,10.3,42.37596796,0.094337246,10.17137166,10.1058745,33.71537555,-15.27567484,97,12,1.719626168,183,55,1.201028271,0,0.5,1,1,1,16.57142857,27.68421053,6.105263158,1.157894737,19,2,46,0,1,0,4,25,89,33,25,9,7,26,1,20,607,261,3,3,1,2,0,41,4,133,0,10,2,11,119,0,0,0,1,0,107,648,0,280,13,33,4.647798742,50,993,28,0,0,0,ham
01482.eml,2,1.291549665,0.4,1,0.6,1,48,0,5,1,3,10,7,1,0,0,0,0,1,2.0.9-sf.net,2002,9,1,1,4,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714285714,99,10,77.23922902,4.589155921,0.083333333,2927.979417,2.267857143,0.114503817,7,41.59047619,53,14.61571429,14.7,8.916079783,5.500952381,8.733333333,10.47642276,51.90554878,9.292371214,8.7,44.94796748,0.095452429,8.916079783,10.46231707,28.66772861,-15.3491412,113,7,1.585365854,165,55,1.192033803,0,0.5,1,1,1,20.83333333,30.94117647,7.352941176,1.058823529,17,2,61,0,1,0,5,21,109,34,21,2,6,27,1,18,628,273,0,3,0,4,0,28,3,136,0,5,3,12,117,1,0,0,1,0,123,656,0,281,10,6,4.142857143,48,976,18,0,0,0,ham
01483.eml,1,1.305299881,0.4,0,0.6,0.111111111,25,0,2,0,0,11,1,0,0,0,0,0,1,2.0.9-sf.net,2002,9,2,1,23,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918367347,41,4,33.31945023,3.778653411,0.088888889,4378.297835,3.227272727,0.059717698,8,36.74545455,19,24.34431818,18.1,10.74596669,-71.77477273,16.74545455,12.34864865,-1.478074324,11.20094326,16.8,38.29459459,0.080980521,10.74596669,15.27594595,52.0425,-15.0869027,32,8,2.351351351,34,55,1.214400355,0,0.217391304,0,1,0.5,9.25,19.77777778,4.111111111,1,9,1,12,0,1,0,1,8,35,16,8,0,4,6,1,3,288,49,0,1,1,2,0,9,0,43,0,3,0,8,33,0,0,0,1,0,37,297,0,160,12,0,6.489795918,14,472,14,0,0,0,ham
01484.eml,2,1.348006155,0.4,0,1,0.5,34,1,3,0,2,7,7,0,0,1,0,0,1,2.0.9-sf.net,2002,9,1,2,22,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497584541,86,9,627.785946,3.770163372,0.087378641,3231.00021,2.655737705,0.072272027,18,33.50874317,48,17.30770492,15.2,9.708203932,-22.99999317,13.83661202,11.38498168,21.5708837,10.31028142,12.7,35.12124542,0.087835012,9.892024376,11.54953297,45.42248858,-15.20961138,73,19,2.098901099,211,55,1.200936955,0,0.5,1,1,0.5,11.16666667,22.19047619,6.380952381,1.285714286,21,2,31,0,1,0,3,35,67,34,35,40,12,106,1,13,558,265,40,9,1,6,1,52,4,145,0,9,3,19,93,0,0,0,1,0,91,610,0,289,10,57,3.391304348,81,989,31,3,0,0,ham
01485.eml,2,1.379729661,0.4,0,0.6,1,35,0,2,0,1,7,6,0,0,0,0,0,1,0,2002,9,1,1,4,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519287834,122,24,133.3110268,4.721255913,0.137142857,1921.725496,2.402173913,0.060067903,33,34.90869565,75,14.58377717,12.5,10.86606636,-2.225163043,16.64782609,11.49322034,68.54849576,11.32620721,1,38.10338983,0.087007816,10.86606636,6.24125,26.25297368,-15.40535343,190,33,1.457627119,371,3,1.248991329,0,0.5,0.235294118,1,1,14.75,27.08108108,6.378378378,1.135135135,37,4,127,0,1,0,7,40,215,54,40,0,16,65,1,42,1002,681,0,13,3,13,0,198,13,270,0,2,8,16,268,0,0,0,1,0,236,1200,0,403,13,28,3.893175074,108,1684,46,7,0,0,ham
01486.eml,2,1.379729661,0.4,0,0.6,1,35,0,2,0,1,7,6,0,0,0,0,0,1,0,2002,9,1,1,15,11,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758241758,57,9,130.4190315,4.059291542,0.130434783,2593.744216,1.722222222,0.127118644,6,33.42222222,29,5.674722222,17.1,6.872983346,58.09,7.866666667,5.883333333,81.13104167,7.16142163,14.5,36.50833333,0.169971671,6.872983346,2.975625,18.02784848,-15.46584432,55,6,1.421875,108,3,1.253163119,0,0.5,0,1,1,5.333333333,32.77777778,7.111111111,1.888888889,9,1,32,0,3,0,1,12,53,17,12,0,12,22,3,9,302,165,0,3,2,4,0,12,1,70,0,1,5,16,69,0,0,2,1,0,64,314,0,104,11,0,3.549450549,27,434,13,0,0,0,ham
01487.eml,2,1.348006155,0.4,0,0.6,1,79,0,3,0,2,7,15,0,0,0,0,0,1,0,2002,9,1,1,23,50,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585106383,83,11,132.9787234,4.381082003,0.1,2133.365244,1.952380952,0.083064144,14,34.89603175,50,9.885595238,15,10.24568837,33.67044643,12.03888889,11.28571429,68.81964286,10.9444,8.7,39.28571429,0.088607595,10.5,6.691607143,22.64559735,-15.44799575,113,15,1.421428571,173,2,1.276518007,0,0.5,1,1,1,17.75,42.26666667,9.466666667,1.266666667,15,3,73,0,1,0,2,17,130,23,17,2,8,37,1,20,640,289,0,3,0,7,0,18,9,152,0,2,7,12,150,0,0,1,1,0,140,658,0,199,10,9,3.60106383,70,888,38,0,0,0,ham
01488.eml,2,1.2210553,0.4,0,0.6,1,62,0,5,0,2,12,6,0,0,0,0,0,1,0,2002,9,1,3,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591489362,104,16,112.2679946,4.612260325,0.115107914,2168.23539,1.88,0.085089141,14,36.81904762,61,9.992571429,13.9,10.74596669,36.912,11.75238095,13.91648352,64.23620879,11.75876054,5.4,42.48791209,0.071857233,11.28078671,8.753076923,24.74295499,-15.45622255,146,16,1.373626374,195,2,1.282088854,0,0.5,0.75,1,5,26,42.05263158,9.578947368,1.052631579,19,5,88,0,1,0,5,17,170,28,17,0,7,39,1,27,804,346,0,8,1,9,0,33,12,205,0,2,4,11,180,0,0,0,1,0,182,837,0,235,12,9,3.89787234,82,1108,29,0,0,0,ham
01489.eml,2,1.320469248,0.4,0.75,1,1,84,2,7,0,6,8,11,0,1,0,0,0,1,0,2002,9,1,3,17,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68556701,109,12,91.40184929,4.640578227,0.090225564,2919.271396,1.970588235,0.084143269,16,34.23743316,54,9.577486631,14.6,9.605782591,33.84868984,11.88449198,9.655862978,73.33179842,10.01173124,8.5,38.35151515,0.103564021,9.605782591,5.332200264,19.01988142,-15.46187826,115,16,1.427536232,206,4,1.292392221,0,0.666666667,0.166666667,1,1,12.63636364,34.94117647,8.176470588,1.352941176,17,1,65,0,3,0,4,24,120,27,24,0,11,45,3,19,602,335,0,8,4,9,0,30,4,149,0,7,2,11,141,0,0,1,1,0,138,632,0,201,13,1,3.360824742,62,860,23,1,0,0,ham
01490.eml,1,1.379729661,0.4,0,0.6,1,18,0,2,0,2,5,3,0,0,0,0,0,1,0,2002,9,1,3,17,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664804469,94,14,107.9866421,4.51782164,0.117647059,2469.195644,1.885245902,0.08900201,13,34.84225865,49,8.779234973,15.1,9.582805886,40.46375228,11.23570128,10.38449612,74.24015504,10.49702373,9.6,37.98139535,0.096297402,10.07106781,5.381782946,22.07306624,-15.44592236,104,15,1.395348837,183,2,1.296839555,0,0.5,1,1,1,14.44444444,36.5625,8.125,1.125,16,1,58,0,1,0,3,13,121,25,13,1,9,34,1,19,593,303,0,2,0,6,1,17,12,143,1,1,3,12,133,0,0,0,1,0,129,610,0,186,12,13,3.597765363,57,833,30,0,0,0,ham
01491.eml,1,1.348006155,0.4,0,1,0.5,22,1,2,0,0,6,4,0,0,0,0,1,0,2.0.9-sf.net,2002,9,1,3,18,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317548747,31,53,206.0815791,4.298395978,0.464912281,808.0707859,2.712962963,0.054457443,35,46.14074074,110,21.78546296,9,14.45643924,-36.38416667,18.36296296,17.37464455,21.68996742,15.24046489,0.1,48.27511848,0.057555134,14.61895004,16.20129739,34.10755025,-15.30443599,199,36,1.872037915,292,6,1.12906017,0,0.5,1,1,2.636363636,27.625,65.66666667,14,1.5,6,0,83,0,56,0,9,51,166,31,51,10,8,97,56,62,1023,445,10,22,2,15,1,274,0,283,8,0,2,18,201,0,0,0,1,0,211,1297,0,446,13,49,4.233983287,91,1821,65,5,0,0,ham
